pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
137,4,161,1,36,
137,4,168,4,0,
137,4,171,4,0,
137,4,173,4,0,
137,4,174,4,0,
137,4,176,1,1,1
137,4,182,4,0,
137,4,192,1,44,
137,4,192,4,0,
137,4,196,4,0,
137,4,199,1,32,
137,4,203,4,0,
137,4,207,4,0,
137,4,214,4,0,
137,4,216,4,0,
137,4,218,4,0,
137,4,231,4,0,
137,4,237,4,0,
137,4,240,4,0,
137,4,241,4,0,
137,4,244,4,0,
137,5,33,1,1,2
137,5,58,4,0,
137,5,59,4,0,
137,5,60,1,12,
137,5,63,4,0,
137,5,76,4,0,
137,5,85,4,0,
137,5,87,4,0,
137,5,92,4,0,
137,5,94,4,0,
137,5,97,1,9,
137,5,104,4,0,
137,5,105,1,20,
137,5,148,4,0,
137,5,156,4,0,
137,5,159,1,24,
137,5,160,1,1,3
137,5,161,1,36,
137,5,168,4,0,
137,5,176,1,1,1
137,5,182,4,0,
137,5,192,1,48,
137,5,199,1,32,
137,5,216,4,0,
137,5,218,4,0,
137,5,231,4,0,
137,5,237,4,0,
137,5,240,4,0,
137,5,241,4,0,
137,5,247,4,0,
137,5,263,4,0,
137,5,278,1,44,
137,5,290,4,0,
137,5,332,4,0,
137,5,351,4,0,
137,6,33,1,1,2
137,6,38,3,0,
137,6,58,4,0,
137,6,59,4,0,
137,6,60,1,12,
137,6,63,4,0,
137,6,76,4,0,
137,6,85,4,0,
137,6,86,3,0,
137,6,87,4,0,
137,6,92,4,0,
137,6,94,4,0,
137,6,97,1,9,
137,6,102,3,0,
137,6,104,4,0,
137,6,105,1,20,
137,6,129,3,0,
137,6,138,3,0,
137,6,148,4,0,
137,6,156,4,0,
137,6,159,1,24,
137,6,160,1,1,3
137,6,161,1,36,
137,6,164,3,0,
137,6,168,4,0,
137,6,173,3,0,
137,6,176,1,1,1
137,6,182,4,0,
137,6,192,1,48,
137,6,196,3,0,
137,6,199,1,32,
137,6,203,3,0,
137,6,207,3,0,
137,6,214,3,0,
137,6,216,4,0,
137,6,218,4,0,
137,6,231,4,0,
137,6,237,4,0,
137,6,240,4,0,
137,6,241,4,0,
137,6,244,3,0,
137,6,247,4,0,
137,6,263,4,0,
137,6,278,1,44,
137,6,290,4,0,
137,6,332,4,0,
137,6,351,4,0,
137,7,33,1,1,2
137,7,38,3,0,
137,7,58,4,0,
137,7,59,4,0,
137,7,60,1,12,
137,7,63,4,0,
137,7,76,4,0,
137,7,85,4,0,
137,7,86,3,0,
137,7,87,4,0,
137,7,92,4,0,
137,7,94,4,0,
137,7,97,1,9,
137,7,102,3,0,
137,7,104,4,0,
137,7,105,1,20,
137,7,138,3,0,
137,7,148,4,0,
137,7,156,4,0,
137,7,159,1,24,
137,7,160,1,1,3
137,7,161,1,36,
137,7,164,3,0,
137,7,168,4,0,
137,7,176,1,1,1
137,7,182,4,0,
137,7,192,1,48,
137,7,199,1,32,
137,7,216,4,0,
137,7,218,4,0,
137,7,231,4,0,
137,7,237,4,0,
137,7,240,4,0,
137,7,241,4,0,
137,7,247,4,0,
137,7,263,4,0,
137,7,278,1,44,
137,7,290,4,0,
137,7,332,4,0,
137,7,351,4,0,
137,8,33,1,1,2
137,8,58,4,0,
137,8,59,4,0,
137,8,60,1,7,
137,8,63,4,0,
137,8,76,4,0,
137,8,85,4,0,
137,8,86,4,0,
137,8,87,4,0,
137,8,92,4,0,
137,8,94,4,0,
137,8,97,1,12,
137,8,104,4,0,
137,8,105,1,18,
137,8,138,4,0,
137,8,148,4,0,
137,8,156,4,0,
137,8,159,1,1,4
137,8,160,1,1,3
137,8,161,1,51,
137,8,164,4,0,
137,8,168,4,0,
137,8,176,1,1,1
137,8,182,4,0,
137,8,192,1,62,
137,8,199,1,45,
137,8,203,4,0,
137,8,207,4,0,
137,8,214,4,0,
137,8,216,4,0,
137,8,218,4,0,
137,8,231,4,0,
137,8,237,4,0,
137,8,240,4,0,
137,8,241,4,0,
137,8,244,4,0,
137,8,247,4,0,
137,8,263,4,0,
137,8,277,1,56,
137,8,278,1,34,
137,8,278,4,0,
137,8,290,4,0,
137,8,324,1,29,
137,8,332,4,0,
137,8,351,4,0,
137,8,363,4,0,
137,8,393,1,23,
137,8,416,4,0,
137,8,433,4,0,
137,8,435,1,40,
137,8,451,4,0,
137,9,33,1,1,2
137,9,58,4,0,
137,9,59,4,0,
137,9,60,1,7,
137,9,63,4,0,
137,9,76,4,0,
137,9,85,4,0,
137,9,86,4,0,
137,9,87,4,0,
137,9,92,4,0,
137,9,94,4,0,
137,9,97,1,12,
137,9,104,4,0,
137,9,105,1,18,
137,9,129,3,0,
137,9,138,4,0,
137,9,148,4,0,
137,9,156,4,0,
137,9,159,1,1,4
137,9,160,1,1,3
137,9,161,1,51,
137,9,164,4,0,
137,9,168,4,0,
137,9,173,3,0,
137,9,176,1,1,1
137,9,182,4,0,
137,9,192,1,62,
137,9,196,3,0,
137,9,199,1,45,
137,9,203,4,0,
137,9,207,4,0,
137,9,214,4,0,
137,9,216,4,0,
137,9,218,4,0,
137,9,231,4,0,
137,9,237,4,0,
137,9,240,4,0,
137,9,241,4,0,
137,9,244,4,0,
137,9,247,4,0,
137,9,263,4,0,
137,9,271,3,0,
137,9,277,1,56,
137,9,278,1,34,
137,9,278,4,0,
137,9,290,4,0,
137,9,324,1,29,
137,9,324,3,0,
137,9,332,4,0,
137,9,351,4,0,
137,9,363,4,0,
137,9,387,3,0,
137,9,393,1,23,
137,9,416,4,0,
137,9,428,3,0,
137,9,433,4,0,
137,9,435,1,40,
137,9,451,4,0,
137,10,33,1,1,2
137,10,58,4,0,
137,10,59,4,0,
137,10,60,1,7,
137,10,63,4,0,
137,10,76,4,0,
137,10,85,4,0,
137,10,86,4,0,
137,10,87,4,0,
137,10,92,4,0,
137,10,94,4,0,
137,10,97,1,12,
137,10,104,4,0,
137,10,105,1,18,
137,10,129,3,0,
137,10,138,4,0,
137,10,148,4,0,
137,10,156,4,0,
137,10,159,1,1,4
137,10,160,1,1,3
137,10,161,1,51,
137,10,164,4,0,
137,10,168,4,0,
137,10,173,3,0,
137,10,176,1,1,1
137,10,182,4,0,
137,10,192,1,62,
137,10,196,3,0,
137,10,199,1,45,
137,10,203,4,0,
137,10,207,4,0,
137,10,214,4,0,
137,10,216,4,0,
137,10,218,4,0,
137,10,220,3,0,
137,10,231,4,0,
137,10,237,4,0,
137,10,240,4,0,
137,10,241,4,0,
137,10,244,4,0,
137,10,247,4,0,
137,10,263,4,0,
137,10,271,3,0,
137,10,277,1,56,
137,10,277,3,0,
137,10,278,1,34,
137,10,278,4,0,
137,10,290,4,0,
137,10,324,1,29,
137,10,324,3,0,
137,10,332,4,0,
137,10,351,4,0,
137,10,356,3,0,
137,10,363,4,0,
137,10,387,3,0,
137,10,393,1,23,
137,10,416,4,0,
137,10,428,3,0,
137,10,433,4,0,
137,10,435,1,40,
137,10,451,4,0,
137,11,33,1,1,2
137,11,58,4,0,
137,11,59,4,0,
137,11,60,1,7,
137,11,63,4,0,
137,11,76,4,0,
137,11,85,4,0,
137,11,86,4,0,
137,11,87,4,0,
137,11,92,4,0,
137,11,94,4,0,
137,11,97,1,12,
137,11,104,4,0,
137,11,105,1,18,
137,11,138,4,0,
137,11,148,4,0,
137,11,156,4,0,
137,11,159,1,1,4
137,11,160,1,1,3
137,11,161,1,51,
137,11,164,4,0,
137,11,168,4,0,
137,11,176,1,1,1
137,11,182,4,0,
137,11,192,1,62,
137,11,199,1,45,
137,11,207,4,0,
137,11,216,4,0,
137,11,218,4,0,
137,11,237,4,0,
137,11,240,4,0,
137,11,241,4,0,
137,11,244,4,0,
137,11,247,4,0,
137,11,263,4,0,
137,11,277,1,56,
137,11,278,1,34,
137,11,324,1,29,
137,11,332,4,0,
137,11,393,1,23,
137,11,416,4,0,
137,11,433,4,0,
137,11,435,1,40,
137,11,451,4,0,
137,11,473,4,0,
137,11,496,4,0,
137,12,33,1,1,2
137,12,58,4,0,
137,12,59,4,0,
137,12,60,1,12,
137,12,63,4,0,
137,12,76,4,0,
137,12,85,4,0,
137,12,87,4,0,
137,12,92,4,0,
137,12,94,4,0,
137,12,97,1,9,
137,12,104,4,0,
137,12,105,1,20,
137,12,148,4,0,
137,12,156,4,0,
137,12,159,1,24,
137,12,160,1,1,3
137,12,161,1,36,
137,12,168,4,0,
137,12,176,1,1,1
137,12,182,4,0,
137,12,192,1,48,
137,12,199,1,32,
137,12,216,4,0,
137,12,218,4,0,
137,12,231,4,0,
137,12,237,4,0,
137,12,240,4,0,
137,12,241,4,0,
137,12,247,4,0,
137,12,263,4,0,
137,12,278,1,44,
137,12,290,4,0,
137,12,332,4,0,
137,12,351,4,0,
137,13,33,1,1,2
137,13,38,3,0,
137,13,58,4,0,
137,13,59,4,0,
137,13,60,1,12,
137,13,63,4,0,
137,13,76,4,0,
137,13,85,4,0,
137,13,86,3,0,
137,13,87,4,0,
137,13,92,4,0,
137,13,94,4,0,
137,13,97,1,9,
137,13,102,3,0,
137,13,104,4,0,
137,13,105,1,20,
137,13,138,3,0,
137,13,148,4,0,
137,13,156,4,0,
137,13,159,1,24,
137,13,160,1,1,3
137,13,161,1,36,
137,13,164,3,0,
137,13,168,4,0,
137,13,171,3,0,
137,13,176,1,1,1
137,13,182,4,0,
137,13,192,1,48,
137,13,196,3,0,
137,13,199,1,32,
137,13,207,3,0,
137,13,216,4,0,
137,13,218,4,0,
137,13,231,4,0,
137,13,237,4,0,
137,13,240,4,0,
137,13,241,4,0,
137,13,247,4,0,
137,13,263,4,0,
137,13,278,1,44,
137,13,290,4,0,
137,13,332,4,0,
137,13,351,4,0,
137,14,33,1,1,2
137,14,58,4,0,
137,14,59,4,0,
137,14,60,1,7,
137,14,63,4,0,
137,14,76,4,0,
137,14,85,4,0,
137,14,86,4,0,
137,14,87,4,0,
137,14,92,4,0,
137,14,94,4,0,
137,14,97,1,12,
137,14,104,4,0,
137,14,105,1,18,
137,14,138,4,0,
137,14,148,4,0,
137,14,156,4,0,
137,14,159,1,1,4
137,14,160,1,1,3
137,14,161,1,51,
137,14,164,4,0,
137,14,168,4,0,
137,14,173,3,0,
137,14,176,1,1,1
137,14,182,4,0,
137,14,192,1,62,
137,14,196,3,0,
137,14,199,1,45,
137,14,207,4,0,
137,14,214,3,0,
137,14,216,4,0,
137,14,218,4,0,
137,14,220,3,0,
137,14,231,3,0,
137,14,237,4,0,
137,14,240,4,0,
137,14,241,4,0,
137,14,244,4,0,
137,14,247,4,0,
137,14,263,4,0,
137,14,271,3,0,
137,14,277,1,56,
137,14,277,3,0,
137,14,278,1,34,
137,14,278,3,0,
137,14,324,1,29,
137,14,324,3,0,
137,14,332,4,0,
137,14,356,3,0,
137,14,387,3,0,
137,14,393,1,23,
137,14,393,3,0,
137,14,416,4,0,
137,14,428,3,0,
137,14,433,4,0,
137,14,435,1,40,
137,14,451,4,0,
137,14,472,3,0,
137,14,473,4,0,
137,14,492,3,0,
137,14,496,4,0,
137,14,527,3,0,
137,15,33,1,1,2
137,15,58,4,0,
137,15,59,4,0,
137,15,60,1,7,
137,15,63,4,0,
137,15,76,4,0,
137,15,85,4,0,
137,15,86,4,0,
137,15,87,4,0,
137,15,92,4,0,
137,15,94,4,0,
137,15,97,1,12,
137,15,104,4,0,
137,15,105,1,18,
137,15,138,4,0,
137,15,148,4,0,
137,15,156,4,0,
137,15,159,1,1,4
137,15,160,1,1,3
137,15,161,1,50,
137,15,164,4,0,
137,15,168,4,0,
137,15,176,1,1,1
137,15,182,4,0,
137,15,192,1,62,
137,15,199,1,45,
137,15,207,4,0,
137,15,214,4,0,
137,15,216,4,0,
137,15,218,4,0,
137,15,237,4,0,
137,15,240,4,0,
137,15,241,4,0,
137,15,244,4,0,
137,15,247,4,0,
137,15,263,4,0,
137,15,277,1,56,
137,15,278,1,34,
137,15,324,1,29,
137,15,332,4,0,
137,15,393,1,23,
137,15,416,4,0,
137,15,433,4,0,
137,15,435,1,40,
137,15,451,4,0,
137,15,473,4,0,
137,15,496,4,0,
137,15,590,4,0,
137,16,33,1,1,2
137,16,58,4,0,
137,16,59,4,0,
137,16,60,1,7,
137,16,63,4,0,
137,16,76,4,0,
137,16,85,4,0,
137,16,86,4,0,
137,16,87,4,0,
137,16,92,4,0,
137,16,94,4,0,
137,16,97,1,12,
137,16,104,4,0,
137,16,105,1,18,
137,16,138,4,0,
137,16,148,4,0,
137,16,156,4,0,
137,16,159,1,1,4
137,16,160,1,1,3
137,16,161,1,50,
137,16,164,4,0,
137,16,168,4,0,
137,16,173,3,0,
137,16,176,1,1,1
137,16,182,4,0,
137,16,192,1,62,
137,16,196,3,0,
137,16,199,1,45,
137,16,207,4,0,
137,16,214,4,0,
137,16,216,4,0,
137,16,218,4,0,
137,16,220,3,0,
137,16,231,3,0,
137,16,237,4,0,
137,16,240,4,0,
137,16,241,4,0,
137,16,244,4,0,
137,16,247,4,0,
137,16,263,4,0,
137,16,271,3,0,
137,16,277,1,56,
137,16,277,3,0,
137,16,278,1,34,
137,16,278,3,0,
137,16,290,4,0,
137,16,324,1,29,
137,16,324,3,0,
137,16,332,4,0,
137,16,351,3,0,
137,16,356,3,0,
137,16,387,3,0,
137,16,393,1,23,
137,16,393,3,0,
137,16,416,4,0,
137,16,428,3,0,
137,16,433,4,0,
137,16,435,1,40,
137,16,451,4,0,
137,16,472,3,0,
137,16,473,4,0,
137,16,492,3,0,
137,16,496,4,0,
137,16,527,3,0,
137,16,590,4,0,
137,17,33,1,1,2
137,17,58,4,0,
137,17,59,4,0,
137,17,60,1,7,
137,17,63,4,0,
137,17,76,4,0,
137,17,85,4,0,
137,17,86,4,0,
137,17,87,4,0,
137,17,92,4,0,
137,17,94,4,0,
137,17,97,1,12,
137,17,104,4,0,
137,17,105,1,18,
137,17,138,4,0,
137,17,156,4,0,
137,17,159,1,1,4
137,17,160,1,1,3
137,17,161,1,50,
137,17,164,4,0,
137,17,168,4,0,
137,17,176,1,1,1
137,17,182,4,0,
137,17,192,1,62,
137,17,199,1,45,
137,17,207,4,0,
137,17,214,4,0,
137,17,216,4,0,
137,17,218,4,0,
137,17,237,4,0,
137,17,240,4,0,
137,17,241,4,0,
137,17,244,4,0,
137,17,247,4,0,
137,17,263,4,0,
137,17,277,1,56,
137,17,278,1,34,
137,17,324,1,29,
137,17,332,4,0,
137,17,393,1,23,
137,17,416,4,0,
137,17,433,4,0,
137,17,435,1,40,
137,17,451,4,0,
137,17,473,4,0,
137,17,496,4,0,
137,17,590,4,0,
137,18,33,1,1,2
137,18,58,4,0,
137,18,59,4,0,
137,18,60,1,7,
137,18,63,4,0,
137,18,76,4,0,
137,18,85,4,0,
137,18,86,4,0,
137,18,87,4,0,
137,18,92,4,0,
137,18,94,4,0,
137,18,97,1,12,
137,18,104,4,0,
137,18,105,1,18,
137,18,138,4,0,
137,18,156,4,0,
137,18,159,1,1,4
137,18,160,1,1,3
137,18,161,1,50,
137,18,164,4,0,
137,18,168,4,0,
137,18,173,3,0,
137,18,176,1,1,1
137,18,182,4,0,
137,18,192,1,62,
137,18,196,3,0,
137,18,199,1,45,
137,18,207,4,0,
137,18,214,4,0,
137,18,216,4,0,
137,18,218,4,0,
137,18,220,3,0,
137,18,231,3,0,
137,18,237,4,0,
137,18,240,4,0,
137,18,241,4,0,
137,18,244,4,0,
137,18,247,4,0,
137,18,263,4,0,
137,18,271,3,0,
137,18,277,1,56,
137,18,277,3,0,
137,18,278,1,34,
137,18,278,3,0,
137,18,324,1,29,
137,18,324,3,0,
137,18,332,4,0,
137,18,351,3,0,
137,18,356,3,0,
137,18,387,3,0,
137,18,393,1,23,
137,18,393,3,0,
137,18,416,4,0,
137,18,428,3,0,
137,18,433,4,0,
137,18,435,1,40,
137,18,451,4,0,
137,18,472,3,0,
137,18,473,4,0,
137,18,477,3,0,
137,18,492,3,0,
137,18,496,4,0,
137,18,502,3,0,
137,18,527,3,0,
137,18,590,4,0,
137,19,29,4,0,
137,19,33,1,1,
137,19,58,4,0,
137,19,59,4,0,
137,19,60,1,9,
137,19,63,1,40,
137,19,63,4,0,
137,19,76,4,0,
137,19,85,4,0,
137,19,86,1,27,
137,19,86,4,0,
137,19,87,4,0,
137,19,92,4,0,
137,19,94,4,0,
137,19,97,1,13,
137,19,100,4,0,
137,19,105,1,36,
137,19,112,1,18,
137,19,115,4,0,
137,19,138,4,0,
137,19,156,4,0,
137,19,159,1,4,
137,19,160,1,31,
137,19,161,1,22,
137,19,161,4,0,
137,19,164,4,0,
137,19,182,4,0,
137,19,231,4,0,
137,19,247,4,0,
137,19,263,4,0,
137,19,492,4,0,
137,20,33,1,1,1
137,20,58,4,0,
137,20,59,4,0,
137,20,60,1,20,
137,20,63,4,0,
137,20,76,4,0,
137,20,84,1,15,
137,20,85,4,0,
137,20,86,4,0,
137,20,87,4,0,
137,20,94,4,0,
137,20,97,1,30,
137,20,97,4,0,
137,20,105,1,35,
137,20,129,4,0,
137,20,156,4,0,
137,20,160,1,1,2
137,20,161,1,45,
137,20,161,4,0,
137,20,164,4,0,
137,20,168,4,0,
137,20,173,4,0,
137,20,176,1,25,
137,20,182,4,0,
137,20,192,1,60,
137,20,196,4,0,
137,20,199,1,55,
137,20,203,4,0,
137,20,214,4,0,
137,20,231,4,0,
137,20,240,4,0,
137,20,241,4,0,
137,20,247,4,0,
137,20,263,4,0,
137,20,271,4,0,
137,20,277,1,50,
137,20,278,1,5,
137,20,384,4,0,
137,20,385,4,0,
137,20,393,1,10,
137,20,416,4,0,
137,20,428,4,0,
137,20,433,4,0,
137,20,435,1,40,
137,20,472,4,0,
137,20,473,4,0,
137,20,492,4,0,
137,20,496,4,0,
137,20,502,4,0,
137,20,527,4,0,
137,20,598,4,0,
137,20,683,4,0,
138,1,30,1,34,
138,1,34,4,0,
138,1,36,4,0,
138,1,38,4,0,
138,1,43,1,39,
138,1,55,1,1,1
138,1,55,4,0,
138,1,56,1,53,
138,1,57,4,0,
138,1,58,4,0,
138,1,59,4,0,
138,1,61,4,0,
138,1,92,4,0,
138,1,99,4,0,
138,1,102,4,0,
138,1,104,4,0,
138,1,110,1,1,2
138,1,115,4,0,
138,1,117,4,0,
138,1,131,1,46,
138,1,156,4,0,
138,1,164,4,0,
138,2,30,1,34,
138,2,34,4,0,
138,2,36,4,0,
138,2,38,4,0,
138,2,43,1,39,
138,2,55,1,1,1
138,2,55,4,0,
138,2,56,1,53,
138,2,57,4,0,
138,2,58,4,0,
138,2,59,4,0,
138,2,61,4,0,
138,2,92,4,0,
138,2,99,4,0,
138,2,102,4,0,
138,2,104,4,0,
138,2,110,1,1,2
138,2,115,4,0,
138,2,117,4,0,
138,2,131,1,46,
138,2,156,4,0,
138,2,164,4,0,
138,3,21,2,0,
138,3,29,4,0,
138,3,43,1,31,
138,3,44,1,13,
138,3,48,2,0,
138,3,55,1,19,
138,3,56,1,55,
138,3,57,4,0,
138,3,59,4,0,
138,3,61,2,0,
138,3,62,2,0,
138,3,92,4,0,
138,3,104,4,0,
138,3,110,1,1,2
138,3,114,2,0,
138,3,132,1,1,1
138,3,156,4,0,
138,3,168,4,0,
138,3,173,4,0,
138,3,174,4,0,
138,3,182,1,37,
138,3,182,4,0,
138,3,196,4,0,
138,3,201,4,0,
138,3,203,4,0,
138,3,205,4,0,
138,3,207,4,0,
138,3,213,4,0,
138,3,214,4,0,
138,3,216,4,0,
138,3,218,4,0,
138,3,237,4,0,
138,3,240,4,0,
138,3,246,1,49,
138,3,249,4,0,
138,3,250,4,0,
138,4,21,2,0,
138,4,29,4,0,
138,4,43,1,31,
138,4,44,1,13,
138,4,48,2,0,
138,4,55,1,19,
138,4,56,1,55,
138,4,57,4,0,
138,4,58,3,0,
138,4,59,4,0,
138,4,61,2,0,
138,4,62,2,0,
138,4,92,4,0,
138,4,104,4,0,
138,4,110,1,1,2
138,4,114,2,0,
138,4,132,1,1,1
138,4,156,4,0,
138,4,168,4,0,
138,4,173,4,0,
138,4,174,4,0,
138,4,182,1,37,
138,4,182,4,0,
138,4,196,4,0,
138,4,201,4,0,
138,4,203,4,0,
138,4,205,4,0,
138,4,207,4,0,
138,4,213,4,0,
138,4,214,4,0,
138,4,216,4,0,
138,4,218,4,0,
138,4,237,4,0,
138,4,240,4,0,
138,4,246,1,49,
138,4,249,4,0,
138,4,250,4,0,
138,5,21,2,0,
138,5,43,1,31,
138,5,44,1,13,
138,5,48,2,0,
138,5,55,1,19,
138,5,56,1,55,
138,5,57,4,0,
138,5,58,4,0,
138,5,59,4,0,
138,5,61,2,0,
138,5,62,2,0,
138,5,92,4,0,
138,5,104,4,0,
138,5,110,1,1,2
138,5,114,2,0,
138,5,127,4,0,
138,5,132,1,1,1
138,5,156,4,0,
138,5,157,2,0,
138,5,168,4,0,
138,5,182,1,37,
138,5,182,4,0,
138,5,191,2,0,
138,5,201,4,0,
138,5,213,4,0,
138,5,216,4,0,
138,5,218,4,0,
138,5,237,4,0,
138,5,240,4,0,
138,5,246,1,49,
138,5,249,4,0,
138,5,258,4,0,
138,5,263,4,0,
138,5,290,4,0,
138,5,291,4,0,
138,5,317,4,0,
138,5,321,1,43,
138,5,341,1,25,
138,5,352,4,0,
138,6,21,2,0,
138,6,34,3,0,
138,6,38,3,0,
138,6,43,1,31,
138,6,44,1,13,
138,6,48,2,0,
138,6,55,1,19,
138,6,56,1,55,
138,6,57,4,0,
138,6,58,4,0,
138,6,59,4,0,
138,6,61,2,0,
138,6,62,2,0,
138,6,92,4,0,
138,6,102,3,0,
138,6,104,4,0,
138,6,110,1,1,2
138,6,114,2,0,
138,6,127,4,0,
138,6,132,1,1,1
138,6,156,4,0,
138,6,157,2,0,
138,6,157,3,0,
138,6,164,3,0,
138,6,168,4,0,
138,6,173,3,0,
138,6,182,1,37,
138,6,182,4,0,
138,6,191,2,0,
138,6,196,3,0,
138,6,201,4,0,
138,6,203,3,0,
138,6,205,3,0,
138,6,207,3,0,
138,6,213,4,0,
138,6,214,3,0,
138,6,216,4,0,
138,6,218,4,0,
138,6,237,4,0,
138,6,240,4,0,
138,6,246,1,49,
138,6,249,4,0,
138,6,258,4,0,
138,6,263,4,0,
138,6,290,4,0,
138,6,291,4,0,
138,6,317,4,0,
138,6,321,1,43,
138,6,341,1,25,
138,6,352,4,0,
138,7,21,2,0,
138,7,34,3,0,
138,7,38,3,0,
138,7,43,1,31,
138,7,44,1,13,
138,7,48,2,0,
138,7,55,1,19,
138,7,56,1,55,
138,7,57,4,0,
138,7,58,4,0,
138,7,59,4,0,
138,7,61,2,0,
138,7,62,2,0,
138,7,92,4,0,
138,7,102,3,0,
138,7,104,4,0,
138,7,110,1,1,2
138,7,114,2,0,
138,7,127,4,0,
138,7,132,1,1,1
138,7,156,4,0,
138,7,157,2,0,
138,7,157,3,0,
138,7,164,3,0,
138,7,168,4,0,
138,7,182,1,37,
138,7,182,4,0,
138,7,191,2,0,
138,7,201,4,0,
138,7,213,4,0,
138,7,216,4,0,
138,7,218,4,0,
138,7,237,4,0,
138,7,240,4,0,
138,7,246,1,49,
138,7,249,4,0,
138,7,258,4,0,
138,7,263,4,0,
138,7,290,4,0,
138,7,291,4,0,
138,7,317,4,0,
138,7,321,1,43,
138,7,341,1,25,
138,7,352,4,0,
138,8,21,2,0,
138,8,43,1,19,
138,8,44,1,7,
138,8,48,2,0,
138,8,55,1,10,
138,8,56,1,52,
138,8,57,4,0,
138,8,58,4,0,
138,8,59,4,0,
138,8,61,2,0,
138,8,62,2,0,
138,8,92,4,0,
138,8,104,4,0,
138,8,110,1,1,2
138,8,114,2,0,
138,8,127,4,0,
138,8,132,1,1,1
138,8,156,4,0,
138,8,157,2,0,
138,8,157,4,0,
138,8,164,4,0,
138,8,168,4,0,
138,8,182,1,34,
138,8,182,4,0,
138,8,191,2,0,
138,8,201,4,0,
138,8,203,4,0,
138,8,205,1,16,
138,8,207,4,0,
138,8,213,4,0,
138,8,214,4,0,
138,8,216,4,0,
138,8,218,4,0,
138,8,237,4,0,
138,8,240,4,0,
138,8,246,1,37,
138,8,249,4,0,
138,8,258,4,0,
138,8,263,4,0,
138,8,282,2,0,
138,8,290,4,0,
138,8,317,4,0,
138,8,321,1,43,
138,8,341,1,25,
138,8,350,1,46,
138,8,352,4,0,
138,8,360,4,0,
138,8,362,1,28,
138,8,362,4,0,
138,8,363,4,0,
138,8,378,2,0,
138,8,390,2,0,
138,8,397,4,0,
138,8,445,4,0,
138,8,446,4,0,
138,9,21,2,0,
138,9,43,1,19,
138,9,44,1,7,
138,9,48,2,0,
138,9,55,1,10,
138,9,56,1,52,
138,9,57,4,0,
138,9,58,4,0,
138,9,59,4,0,
138,9,61,2,0,
138,9,62,2,0,
138,9,92,4,0,
138,9,104,4,0,
138,9,110,1,1,2
138,9,114,2,0,
138,9,127,4,0,
138,9,132,1,1,1
138,9,156,4,0,
138,9,157,2,0,
138,9,157,4,0,
138,9,164,4,0,
138,9,168,4,0,
138,9,173,3,0,
138,9,182,1,34,
138,9,182,4,0,
138,9,191,2,0,
138,9,196,3,0,
138,9,201,4,0,
138,9,203,4,0,
138,9,205,1,16,
138,9,205,3,0,
138,9,207,4,0,
138,9,213,4,0,
138,9,214,4,0,
138,9,216,4,0,
138,9,218,4,0,
138,9,237,4,0,
138,9,240,4,0,
138,9,246,1,37,
138,9,246,3,0,
138,9,249,4,0,
138,9,258,4,0,
138,9,263,4,0,
138,9,282,2,0,
138,9,282,3,0,
138,9,290,4,0,
138,9,291,3,0,
138,9,317,4,0,
138,9,321,1,43,
138,9,334,3,0,
138,9,341,1,25,
138,9,350,1,46,
138,9,352,4,0,
138,9,360,4,0,
138,9,362,1,28,
138,9,362,4,0,
138,9,363,4,0,
138,9,378,2,0,
138,9,390,2,0,
138,9,397,4,0,
138,9,414,3,0,
138,9,445,4,0,
138,9,446,4,0,
138,10,21,2,0,
138,10,29,3,0,
138,10,43,1,19,
138,10,44,1,7,
138,10,48,2,0,
138,10,55,1,10,
138,10,56,1,52,
138,10,57,4,0,
138,10,58,4,0,
138,10,59,4,0,
138,10,61,2,0,
138,10,62,2,0,
138,10,92,4,0,
138,10,104,4,0,
138,10,110,1,1,2
138,10,114,2,0,
138,10,127,4,0,
138,10,132,1,1,1
138,10,156,4,0,
138,10,157,2,0,
138,10,157,4,0,
138,10,164,4,0,
138,10,168,4,0,
138,10,173,3,0,
138,10,182,1,34,
138,10,182,4,0,
138,10,191,2,0,
138,10,196,3,0,
138,10,201,4,0,
138,10,203,4,0,
138,10,205,1,16,
138,10,205,3,0,
138,10,207,4,0,
138,10,213,4,0,
138,10,214,4,0,
138,10,216,4,0,
138,10,218,4,0,
138,10,237,4,0,
138,10,240,4,0,
138,10,246,1,37,
138,10,246,3,0,
138,10,249,4,0,
138,10,250,4,0,
138,10,258,4,0,
138,10,263,4,0,
138,10,282,2,0,
138,10,282,3,0,
138,10,290,4,0,
138,10,291,3,0,
138,10,317,4,0,
138,10,321,1,43,
138,10,330,2,0,
138,10,334,3,0,
138,10,341,1,25,
138,10,350,1,46,
138,10,352,4,0,
138,10,360,4,0,
138,10,362,1,28,
138,10,362,4,0,
138,10,363,4,0,
138,10,378,2,0,
138,10,390,2,0,
138,10,397,4,0,
138,10,414,3,0,
138,10,445,4,0,
138,10,446,4,0,
138,11,21,2,0,
138,11,43,1,19,
138,11,44,1,7,
138,11,48,2,0,
138,11,55,1,10,
138,11,56,1,55,
138,11,57,4,0,
138,11,58,4,0,
138,11,59,4,0,
138,11,61,2,0,
138,11,62,2,0,
138,11,92,4,0,
138,11,104,4,0,
138,11,110,1,1,2
138,11,114,2,0,
138,11,117,2,0,
138,11,127,4,0,
138,11,132,1,1,1
138,11,156,4,0,
138,11,157,4,0,
138,11,164,4,0,
